date,race_id,race_no,track,distance,start_type,field_size,horse,winner,won,model_rank,is_model_rank_1,score_gap_to_top,total_score,speed_score,record_score,form_score,stallform_score,latest_start_score,post_score,driver_score,driver_change_score,starts_score,win_score,place_score,spel_score,prize_money_score,recent_prize_score,class_change_score,avg_odds_score,wagon_score,shoe_score,inactivity_score,distance_addition_score,gender_score,gallop_score,avg_time,avg_odds,starts,wins,seconds,thirds,win_percent,place_percent,percent,prize_money,post,number,raw
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,6 Conrads Jane,Icy Conditions,0,6,0,60,116,22,22,12,0,0,0,12,0,5,4,2,25,0,6,6,0,0,0,0,0,0,0,14.88,8.3,6,0,2,0,0.0,33.3,0,243853,5,6,"6 Conrads Janes3
Daniel Wäjersten(Wäj Da)
3%
2140 : 5
243 853
0%
60-2-0
Daniel Wäjersten
Amerikansk
13,3aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-09
Örebro-4
Daniel Wäjersten
6
2100 : 5
16,1a
15,86
125'
Vanlig
2025-12-26
Solvalla-1
Daniel Wäjersten
4
1640 : 7
14,9a
5,27
300'
Vanlig
2025-11-25
Bergsåker-6
Daniel Wäjersten
6
2140 : 7
16,8a
8,97
150'
Vanlig
2025-11-10
Bollnäs-1
Daniel Wäjersten
5
1660 : 1
14,9
2,24
35'
Vanlig
2025-09-07
Jägersro-1
Daniel Wäjersten
2
1640 : 5
13,3a
9,14
175'
Vanlig"
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,7 Icy Conditions,Icy Conditions,1,2,0,12,164,20,20,45,0,10,0,8,0,5,25,16,25,0,0,0,0,0,0,-10,0,0,0,15.27,2.52,8,5,0,1,62.5,75.0,0,823500,6,7,"7 Icy Conditionss3
Claes Sjöström(Sjö Cl)
60%
2140 : 6
823 500
63%
85-0-1
Claes Sjöström
Vanlig
13,8aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-28
Solvalla-3
Claes Sjöström
1
2140 : 1
14,9a
1,47
300'
Vanlig
2026-03-19
Gävle-2
Claes Sjöström
1
2140 : 4
14,9a
1,30
50'
Vanlig
2026-02-07
Solvalla-2
Claes Sjöström
1
2140 : 6
15,2a
1,72
300'
Vanlig
2026-01-28
Solvalla-3
Claes Sjöström
1
2140 : 3
15,7a
5,10
70'
Vanlig
2025-11-21
Romme-1
Claes Sjöström
3
2140 : 2
17,1a
2,99
40'
Vanlig"
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,8 Fusion Blaze,Icy Conditions,0,11,0,125,51,1,1,10,0,0,0,0,0,0,20,4,25,0,0,0,0,0,0,-10,0,0,0,18.3,1.75,2,1,0,0,50.0,50.0,0,51500,7,8,"8 Fusion Blazes3
Mattias Djuse(Dju Ma)
0%
2140 : 7
51 500
50%
21-0-0
Mattias Djuse
Vanlig
18,1M
Trend%:
-
Senaste 3 starterna
Formrader
VIDEO
2026-03-18
Solvalla-2
Magnus A Djuse
d
2140 : 2
7g
1,92
70'
Vanlig
2026-02-27
Eskilstuna-1
Magnus A Djuse
1
2140 : 2
18,1
1,57
50'
Vanlig
2026-02-11
Solvalla-13
Magnus A Djuse
k
2140 : 8
18,7
--
gdk
-
(k)"
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,9 Raina Schermer,Icy Conditions,0,10,0,83,93,10,10,22,0,5,0,0,0,5,4,12,25,0,0,0,0,0,0,0,0,0,0,17.83,15.72,6,0,2,2,0.0,66.7,0,110500,9,9,"9 Raina Schermers3
Oskar J Andersson(And OJ)
0%
2140 : 9
110 500
0%
60-2-2
Oskar J Andersson
Vanlig
17,3aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-14
Gävle-4
Oskar J Andersson
3
2140 : 8
17,3a
37,66
50'
Vanlig
2026-03-27
Romme-2
Oskar J Andersson
3
2160 : 2
16,8
4,50
50'
Vanlig
2026-03-18
Solvalla-2
Oskar J Andersson
2
2140 : 7
16,0
8,97
70'
Vanlig
2026-03-03
Gävle-2
Oskar J Andersson
4
2140 : 5
17,3
25,41
50'
Vanlig
2026-02-01
Eskilstuna-1
Oskar J Andersson
5
2140 : 1
22,3g
2,08
50'
Vanlig"
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,10 Retro Racer,Icy Conditions,0,7,0,75,101,8,8,15,0,5,0,0,0,0,20,20,25,0,0,0,0,0,0,0,0,0,0,18.02,4.0,2,1,0,1,50.0,100.0,0,72500,10,10,"10 Retro Racers3
Per Lennartsson(Dju Ma)
1%
2140 : 10
72 500
50%
21-0-1
Mattias Djuse
Vanlig
16,8aM
Trend%:
-
Senaste 3 starterna
Formrader
VIDEO
2026-04-08
Solvalla-1
Magnus A Djuse
3
2140 : 5
16,8a
4,29
70'
Vanlig
2026-03-16
Mantorp-1
Magnus A Djuse
1
2140 : 3
18,9
3,72
50'
Vanlig
2026-02-18
Solvalla-13
Magnus A Djuse
k
2140 : 3
19,6
--
gdk
-
(k)"
20260422,20260422_2,2,onsdag 20:41,2140,auto,11,11 Briljant Töll,Icy Conditions,0,9,0,80,96,15,15,22,0,0,0,4,0,5,8,12,25,0,0,0,0,0,0,-10,0,0,0,16.28,21.79,9,2,0,4,22.2,66.7,0,177000,11,11,"11 Briljant Tölls3
Rikard N Skoglund(Lyc Vi)
0%
2140 : 11
177 000
22%
92-0-4
Viktor Lyck
Amerikansk
15,8aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-28
Solvalla-3
Rikard N Skoglund
6
2140 : 2
15,8a
64,02
300'
Amerikansk
2026-03-11
Solvalla-2
Rikard N Skoglund
3
2140 : 2
16,1a
15,66
70'
Amerikansk
2026-02-07
Solvalla-2
Rikard N Skoglund
5
2140 : 7
15,9a
12,92
300'
Amerikansk
2025-12-22
Romme-1
Rikard N Skoglund
3
2140 : 1
17,1a
3,53
40'
Vanlig
2025-11-21
Romme-1
Rikard N Skoglund
1
2140 : 5
17,0a
12,84
40'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,1 Champ Lane,Jackpot Mearas,0,6,0,63,115,20,20,16,0,5,0,0,0,15,16,8,25,0,0,0,0,0,0,-10,0,0,0,13.13,24.45,45,14,5,5,31.1,53.3,0,1425300,1,1,"1 Champ Lanev10
Linda Sedström(Sed Li)
1%
2140 : 1
1 425 300
31%
4514-5-5
Linda Sedström
Vanlig
10,9aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-01
Åby-4
Linda Sedström
3
2140 : 3
13,8a
29,32
60'
Vanlig
2026-03-21
Åby-7
Linda Sedström
7
2140 : 3
13,0a
40,10
150'
Vanlig
2026-03-06
Romme-2
Linda Sedström
4
2160 : 1
14,2
8,06
40'
Vanlig
2026-02-18
Solvalla-7
Linda Sedström
3
1640 : 3
12,5a
26,48
80'
Vanlig
2026-02-10
Axevalla-4
Linda Sedström
4
2160 : 1
14,4
18,27
40'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,2 Extremely Sweet,Jackpot Mearas,0,4,0,50,128,22,22,19,0,5,0,9,0,20,12,4,25,0,0,0,0,0,0,-10,0,0,0,12.95,17.24,74,9,13,10,12.2,43.2,0,982950,2,2,"2 Extremely Sweetv7
Robert Bergh(Ber Ro)
2%
2140 : 2
982 950
12%
749-13-10
Robert Bergh
Vanlig
11,0aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-01-09
Jägersro-4
Aleksi Flink
3
2140 : 7
13,8a
9,63
40'
Vanlig
2026-01-01
Åby-6
Aleksi Flink
2
2140 : 11
14,1a
4,64
40'
Vanlig
2025-12-20
Halmstad-10
Robert Bergh
0
1640 : 9
12,5a
29,60
135'
Vanlig
2025-12-06
Åby-9
Robert Bergh
8
2140 : 5
12,9a
31,73
135'
Vanlig
2025-11-28
Axevalla-5
Dwight Pieters
2
2140 : 9
13,4a
10,59
35'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,3 Katmandu Mearas,Jackpot Mearas,0,3,0,25,153,22,22,22,0,0,0,0,0,10,20,12,25,0,10,10,0,0,0,0,0,0,0,12.88,10.86,26,10,6,3,38.5,73.1,0,1139057,3,3,"3 Katmandu Mearasv6
Peter Untersteiner(Unt Jo)
11%
2140 : 3
1 139 057
38%
2610-6-3
Johan Untersteiner
Vanlig
11,4aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-11
Jägersro-11
Johan Untersteiner
6
2140 : 12
12,3a
33,77
150'
Vanlig
2026-03-28
Solvalla-12
Victor Rosleff
4
2140 : 10
12,8a
12,80
270'
Vanlig
2026-02-26
Åby-4
Johan Untersteiner
2
1640 : 2
14,3a
1,21
40'
Vanlig
(n)
2026-02-07
Solvalla-8
Peter Untersteiner
3
2140 : 1
13,2a
4,78
270'
Vanlig
2026-01-31
Färjestad-4
Stefan Persson
2
2140 : 10
13,3a
1,74
135'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,4 Timestile R.,Jackpot Mearas,0,2,0,7,171,22,22,37,0,10,0,15,0,5,25,20,25,0,0,0,0,0,0,-10,0,0,0,12.87,6.48,15,10,3,1,66.7,93.3,0,1210829,4,4,"4 Timestile R.h5
Carl Johan Jepson(Ham Fr)
30%
2140 : 4
1 210 829
67%
1510-3-1
Frode Hamre
Vanlig
10,9aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-11-15
Jarlsberg-6
Frode Hamre
1
2100 : 2
12,5a
1,39
98'
Vanlig
2025-11-01
Bjerke-8
Frode Hamre
1
2100 : 6
14,9a
1,62
69'
Vanlig
2025-10-18
Bjerke-10
Frode Hamre
2
1609 : 6
10,9a
23,59
294'
Vanlig
2025-09-14
Bjerke-11
Tom Erik Solberg
6
2600 : 3
13,3a
4,45
832'
Vanlig
2025-08-29
Bjerke-10
Tom Erik Solberg
1
2600 : 10
14,7a
1,36
39'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,5 Jackpot Mearas,Jackpot Mearas,1,1,1,0,178,24,24,30,0,10,0,12,0,10,25,16,25,0,6,6,0,0,0,-10,0,0,0,12.35,1.79,22,14,3,1,63.6,81.8,0,1460000,5,5,"5 Jackpot Mearasv7
Dwight Pieters(Tör Ma)
49%
2140 : 5
1 460 000
64%
2214-3-1
Maria Törnqvist
Vanlig
10,6aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-22
Axevalla-3
Dwight Pieters
1
1640 : 3
13,5a
1,16
40'
Vanlig
2025-11-22
Jägersro-9
Dwight Pieters
0
2640 : 7
14,5a
1,51
150'
Vanlig
2025-11-04
Axevalla-8
Dwight Pieters
1
1640 : 2
12,0a
1,80
100'
Vanlig
(n)
2025-08-06
Mantorp-10
Dwight Pieters
1
2140 : 8
12,0a
2,38
150'
Vanlig
2025-07-17
Örebro-9
Dwight Pieters
6
2100 : 7
11,5a
2,10
100'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,6 Pingis,Jackpot Mearas,0,5,0,51,127,17,17,19,0,10,0,0,0,15,16,8,25,0,0,0,0,0,0,0,0,0,0,13.44,4.8,56,15,9,5,26.8,51.8,0,1498106,6,6,"6 Pingish7
Carlos Söderström(Söd Ca)
7%
2140 : 6
1 498 106
27%
5615-9-5
Carlos Söderström
Amerikansk
10,9aL
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-07
Axevalla-8
Carlos Söderström
1
2160 : 3
13,5
2,72
40'
Vanlig
2026-03-22
Axevalla-3
Carlos Söderström
2
1640 : 1
13,7a
4,98
40'
Amerikansk
2025-10-29
Åby-7
Carlos Söderström
6
2640 : 7
13,6a
7,10
60'
Amerikansk
2025-10-07
Jägersro-4
Carlos Söderström
5
2140 : 9
12,9a
3,27
40'
Amerikansk
2025-09-20
Färjestad-10
Stefan Persson
0
3160 : 6
13,5
5,95
150'
Vanlig"
20260422,20260422_3,3,onsdag 20:52,2140,auto,7,7 Balotelli Face,Jackpot Mearas,0,7,0,84,94,17,17,4,0,2,0,0,0,15,16,8,25,0,0,0,0,0,0,-10,0,0,0,13.53,74.73,42,11,8,4,26.2,54.8,0,1179900,7,7,"7 Balotelli Facev7
Hanna Lähdekorpi(Läh Ha)
0%
2140 : 7
1 179 900
26%
()
4211-8-4
Hanna Lähdekorpi
-
11,4aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-02-12
Halmstad-9
Hanna Lähdekorpi
5
2640 : 7
16,5a
5,38
35'
Vanlig
2026-01-28
Åby-7
Hanna Lähdekorpi
0
2140 : 9
15,1a
3,72
60'
Vanlig
2026-01-03
Jägersro-7
Hanna Lähdekorpi
6
2140 : 11
13,9a
16,36
150'
Vanlig
2025-12-11
Åby-8
Hanna Lähdekorpi
5
2140 : 8
12,8a
28,49
75'
Vanlig
2025-05-31
Mantorp-4
Viktor Malmrot
6
2680 : 1
13,3
16,73
100'
Vanlig
8 Gal Gadot Racings10
Stefan Persson(Lav Ma)
0%
2140 : 8
1 421 842
12%
()
12415-14-6
Marita Lavon
-
12,1aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-11
Jägersro-6
Stefan Persson
7
1640 : 6
12,1a
209,68
150'
Amerikansk
2026-03-28
Solvalla-1
Stefan Persson
6
2140 : 2
12,4a
90,13
150'
Amerikansk
2026-03-21
Åby-10
Stefan Persson
8
1640 : 10
12,6a
169,71
150'
Vanlig
2026-03-07
Halmstad-5
Peter Untersteiner
6
2660 : 2
14,8
81,37
150'
Vanlig
2026-02-28
Axevalla-5
Jorma Kontio
0
1640 : 9
15,3a
125,78
150'
Vanlig
(n)"
20260422,20260422_4,4,onsdag 21:03,2140,auto,4,1 Hades de Vandel,Don Fanucci Zet,0,2,0,51,164,20,20,42,0,5,0,0,0,20,16,16,25,0,0,0,0,0,0,0,0,0,0,12.52,15.72,67,20,10,10,29.9,59.7,0,6751280,1,1,"1 Hades de Vandelh9
Robin Bakker(Hag PJ)
3%
2140 : 1
6 751 280
30%
6720-10-10
Paul J P Hagoort
Amerikansk
10,1aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-21
Wolvega-1
Robin Bakker
3
2620
12,7
--
1,66
-
2026-02-14
Wolvega-1
Robin Bakker
1
2620
14,8
--
1,20
-
2026-01-24
Wolvega-5
Jim Veldman
1
2620
13,9
--
1,58
-
2025-11-14
Wolvega-10
Robin Bakker
2
2100
11,7a
--
2,47
-
2025-10-10
Solvalla-2
Björn Goop
1
2140 : 4
12,0a
1,14
60'
Amerikansk
2 Gamin Jabav10
Daniel Redén(Red Da)
0%
2140 : 2
6 627 837
25%
8822-11-6
Daniel Redén
Vanlig
10,3aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-05
Romme-8
Daniel Redén
7
2140 : 7
12,9a
48,32
150'
Vanlig
2025-11-21
Romme-5
Daniel Redén
1
1640 : 4
12,6a
1,79
40'
Vanlig
2025-11-05
Solvalla-4
Daniel Redén
7
2640 : 1
13,1a
25,24
100'
Vanlig
2025-10-20
Mantorp-3
Daniel Redén
2
2140 : 4
13,8a
2,09
35'
Vanlig
2025-09-13
Yonkers-6
Daniel Redén
0
2011
12,3a
--
63,70
-"
20260422,20260422_4,4,onsdag 21:03,2140,auto,4,3 Parveny,Don Fanucci Zet,0,4,0,74,141,22,22,10,0,2,0,15,0,15,16,12,25,0,6,6,0,0,0,-10,0,0,0,11.58,5.81,56,14,6,3,25.0,41.1,0,2022400,3,3,"3 Parvenyv8
Magnus A Djuse(Dju Ma)
1%
2140 : 3
2 022 400
25%
5614-6-3
Mattias Djuse
Vanlig
10,1aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-02
Gävle-6
Magnus A Djuse
5
1640 : 3
11,0a
7,19
100'
Vanlig
2026-01-31
Färjestad-6
Magnus A Djuse
6
2140 : 4
12,4a
6,92
150'
Vanlig
2026-01-10
Romme-6
Magnus A Djuse
4
2640 : 3
14,6a
8,43
150'
Vanlig
2025-12-26
Solvalla-9
Magnus A Djuse
5
2140 : 5
13,4a
11,56
300'
Vanlig
2025-12-10
Solvalla-9
Rikard N Skoglund
4
2140 : 3
12,7a
9,79
100'
Vanlig
4 Don Fanucci Zeth10
Örjan Kihlström(Red Da)
80%
2140 : 4
23 250 907
51%
6734-11-7
Daniel Redén
Amerikansk
8,6aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-08
Solvalla-9
Örjan Kihlström
1
1640 : 4
11,1a
1,32
100'
Amerikansk
2025-10-11
Solvalla-9
Örjan Kihlström
2
2140 : 3
10,0a
3,68
2800'
Amerikansk
2025-09-26
Romme-4
Örjan Kihlström
1
2140 : 5
12,5a
1,01
60'
Amerikansk
2025-08-23
Mariehamn-7
Daniel Redén
1
1640
11,0a
--
1,00
-
2025-07-29
Jägersro-10
Örjan Kihlström
1
1609 : 7
9 ,5a
2,40
1609'
Amerikansk"
20260422,20260422_4,4,onsdag 21:03,2140,auto,4,5 Gio Cash,Don Fanucci Zet,0,1,1,0,215,24,24,40,0,10,0,12,0,15,25,20,25,0,10,10,0,0,0,0,0,0,0,10.86,2.8,31,16,8,2,51.6,83.9,0,6928940,5,5,"5 Gio Cashh7
Daniel Wäjersten(Wäj Da)
15%
2140 : 5
6 928 940
52%
3116-8-2
Daniel Wäjersten
Amerikansk
8,5aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-05
Romme-8
Daniel Wäjersten
1
2140 : 3
12,4a
1,24
150'
Amerikansk
2025-09-13
Yonkers-6
Daniel Wäjersten
4
2011
12,1a
--
3,30
-
2025-08-09
Östersund-10
Daniel Wäjersten
2
2140 : 10
10,5a
1,89
600'
Amerikansk
2025-07-12
Årjäng-10
Daniel Wäjersten
1
1640 : 2
8 ,5a
2,97
500'
Amerikansk
2025-06-14
Boden-12
Daniel Wäjersten
1
2140 : 5
10,8a
5,10
1000'
Amerikansk"
20260422,20260422_4,4,onsdag 21:03,2140,auto,4,6 Eolo Jet,Don Fanucci Zet,0,3,0,70,145,17,17,24,0,5,0,4,0,15,20,16,25,0,6,6,0,0,0,-10,0,0,0,12.68,9.71,43,17,4,5,39.5,60.5,0,3239275,6,6,"6 Eolo Jeth6
Ulf Ohlsson(Goc Al)
1%
2140 : 6
3 239 275
40%
4317-4-5
Alessandro Gocciadoro
Amerikansk
9,6aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-02-28
Axevalla-7
Magnus A Djuse
3
2140 : 6
15,0a
15,13
150'
Amerikansk
(n)
2026-02-15
Örebro-3
Magnus A Djuse
1
2100 : 5
13,6a
1,86
35'
Amerikansk
2026-01-17
Eskilstuna-5
Magnus A Djuse
5
2140 : 1
12,1a
16,00
150'
Amerikansk
2025-12-06
Åby-6
Magnus A Djuse
8
2140 : 5
13,6a
12,52
200'
Amerikansk
2025-11-04
Axevalla-8
Magnus A Djuse
2
1640 : 1
12,2a
3,06
100'
Amerikansk
(n)"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,1 Nightrain Boko,The Flying Eagle,0,1,1,0,165,24,24,32,0,10,0,0,0,15,25,20,25,0,0,0,0,0,0,-10,0,0,0,12.65,5.49,38,13,8,4,34.2,65.8,0,719328,1,1,"1 Nightrain Bokov6
Victor Rosleff(Lad Ma)
22%
2140 : 1
719 328
34%
3813-8-4
Magnus Ladegaard
Amerikansk
10,3aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-29
Charlottenlund-5
Rene Kjaer
1
2000
13,1a
--
1,27
-
2026-03-15
Charlottenlund-2
Rene Kjaer
3
2000
14,2a
--
2,53
-
2025-10-29
Åby-9
Rick Ebbinge
6
1640 : 9
12,4a
9,12
60'
Amerikansk
2025-10-21
Jägersro-3
Rick Ebbinge
1
2140 : 3
13,3a
1,60
40'
Amerikansk
2025-10-08
Halmstad-6
Rick Ebbinge
2
2140 : 2
12,6a
5,76
60'
Amerikansk"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,2 The Flying Eagle,The Flying Eagle,1,3,0,22,143,22,22,12,0,10,0,9,0,15,20,8,25,0,0,0,0,0,0,0,0,0,0,13.24,6.58,37,9,4,1,24.3,37.8,0,711100,2,2,"2 The Flying Eaglev7
Robert Bergh(Ber Ro)
46%
2140 : 2
711 100
24%
379-4-1
Robert Bergh
Vanlig
11,3aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-15
Åby-8
Robert Bergh
1
2140 : 7
12,8a
4,77
20'
Vanlig
2025-12-23
Åby-7
Dwight Pieters
0
2160 : 2
ug
7,97
20'
Vanlig
2025-12-09
Axevalla-4
Dwight Pieters
5
1640 : 10
14,0a
9,16
40'
Vanlig
2025-11-27
Halmstad-8
Dwight Pieters
6
2640 : 7
16,5a
6,87
40'
Vanlig
2025-07-14
Mantorp-8
Örjan Kihlström
6
1640 : 1
11,6a
4,12
50'
Amerikansk"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,3 Explosivelove A.F,The Flying Eagle,0,10,0,83,82,10,10,3,0,0,0,0,0,20,12,2,25,0,0,0,0,0,0,0,0,0,0,14.6,52.85,73,5,8,3,6.8,21.9,0,637500,3,3,"3 Explosivelove A.Fv8
Thomas Dalborg(Hol Re)
0%
2140 : 3
637 500
7%
735-8-3
Reijno Holmgren
Vanlig
12,4aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-09
Örebro-5
Thomas Dalborg
0
2100 : 1
13,9a
79,61
35'
Vanlig
2026-03-17
Eskilstuna-3
Claes Sjöström
4
2140 : 9
14,1a
57,58
35'
Vanlig
2026-03-01
Åby-4
Malte Handfast
0
2140 : 5
16,8a
11,16
12'
Vanlig
(n)
2026-02-18
Axevalla-4
Stefan Persson
0
2140 : 7
16,5a
74,97
35'
Vanlig
2025-11-20
Örebro-4
Claes Sjöström
0
1609 : 5
13,9a
40,91
35'
Vanlig"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,4 Nencini,The Flying Eagle,0,6,0,49,116,13,13,10,0,0,0,12,0,15,16,12,25,0,0,0,0,0,0,0,0,0,0,14.4,20.74,50,9,9,5,18.0,46.0,0,578307,4,4,"4 Nenciniv6
Dwight Pieters(Hen Pe)
2%
2140 : 4
578 307
18%
509-9-5
Per Henriksen
Vanlig
12,0aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-14
Axevalla-2
Dwight Pieters
d
2140 : 4
12ag
17,89
35'
Vanlig
2026-04-01
Åby-9
Magnus Teien Gundersen
6
2140 : 9
15,7a
43,35
60'
Vanlig
2026-03-22
Axevalla-9
Emilia Leo
3
2640 : 6
14,7a
27,23
40'
Vanlig
2026-03-09
Axevalla-9
Emilia Leo
0
1640 : 6
13,3a
7,14
40'
Amerikansk
2026-02-23
Halmstad-8
Jonas M Oscarsson
3
2140 : 7
16,3a
8,10
35'
Vanlig
(n)"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,5 Hidden Dragon,The Flying Eagle,0,7,0,59,106,10,10,18,0,0,0,0,0,15,16,12,25,0,0,0,0,0,0,0,0,0,0,14.67,19.73,48,8,8,4,16.7,41.7,0,590900,5,5,"5 Hidden Dragonv7
Ole Johan Östre(Hen Pe)
5%
2140 : 5
590 900
17%
488-8-4
Per Henriksen
Amerikansk
11,2aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-14
Axevalla-2
Ole Johan Östre
7
2140 : 8
14,5a
43,93
35'
Amerikansk
2026-04-01
Åby-9
Ole Johan Östre
5
2140 : 3
15,7a
21,05
60'
Amerikansk
2026-03-22
Axevalla-9
Ole Johan Östre
4
2640 : 11
14,7a
23,34
40'
Amerikansk
2026-02-26
Åby-7
Ole Johan Östre
4
2160 : 2
17,2
7,14
40'
Vanlig
(n)
2026-02-18
Axevalla-4
André Eklundh
1
2140 : 6
14,7a
3,18
35'
Amerikansk"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,6 Hyannis Port,The Flying Eagle,0,9,0,65,100,13,13,11,0,2,0,0,0,20,12,4,25,0,0,0,0,0,0,0,0,0,0,14.42,27.19,73,6,12,6,8.2,32.9,0,624154,6,6,"6 Hyannis Portv9
Per Linderoth(Goo Bj)
1%
2140 : 6
624 154
8%
736-12-6
Björn Goop
Vanlig
12,9aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-09
Örebro-5
Björn Goop
5
2100 : 10
13,3a
30,12
35'
Vanlig
2026-03-22
Axevalla-9
Björn Goop
6
2640 : 12
14,8a
22,19
40'
Vanlig
2026-03-11
Åby-6
Carl Johan Jepson
6
2140 : 7
16,4a
19,72
60'
Vanlig
(n)
2026-02-19
Åby-4
Per Linderoth
5
2640 : 2
15,2a
28,74
40'
Vanlig
2026-02-05
Åby-4
Björn Goop
2
2140 : 3
13,9a
35,19
40'
Vanlig"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,7 Ready to Go,The Flying Eagle,0,8,0,62,103,13,13,12,0,5,0,0,0,15,12,8,25,0,0,0,0,0,0,0,0,0,0,14.4,95.58,56,6,8,8,10.7,39.3,0,542300,7,7,"7 Ready to Gov9
Iivari Nurminen(Lar Pe)
1%
2140 : 7
542 300
11%
566-8-8
Pernilla Larsson
Vanlig
11,9aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-04-08
Halmstad-8
Iivari Nurminen
3
1640 : 4
11,9a
136,82
60'
Vanlig
2026-04-01
Åby-9
Iivari Nurminen
0
2140 : 7
16,3a
94,17
60'
Vanlig
2026-03-12
Halmstad-3
Iivari Nurminen
2
2140 : 7
14,8a
61,05
35'
Vanlig
2026-02-23
Halmstad-8
Valentin Prevost
0
2140 : 6
16,5a
55,91
35'
Vanlig
(n)
2026-02-02
Halmstad-9
Väinö-Kalle Korhonen
6
2140 : 4
15,0a
129,93
35'
Vanlig"
20260422,20260422_5,5,onsdag 21:15,2140,auto,11,8 L'Amiral S.J.S.,The Flying Eagle,0,5,0,47,118,17,17,23,0,3,0,0,0,15,16,12,25,0,0,0,0,0,0,-10,0,0,0,13.77,6.2,39,7,6,4,17.9,43.6,0,686269,8,8,"8 L'Amiral S.J.S.v6
Joakim Lövgren(Löv Jo)
2%
2140 : 8
686 269
18%
397-6-4
Joakim Lövgren
Vanlig
11,6aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-03-18
Jägersro-4
Joakim Lövgren
4
2140 : 9
14,4a
6,97
40'
Vanlig
2026-03-01
Kalmar-6
Tyler Mifsud
3
2140 : 2
15,9a
5,91
35'
Vanlig
2025-11-25
Jägersro-4
Joakim Lövgren
3
2140 : 3
14,4a
5,63
40'
Vanlig
2025-11-11
Jägersro-4
Joakim Lövgren
2
2140 : 1
12,5a
9,90
40'
Vanlig
2025-10-24
Kalmar-2
Joakim Lövgren
4
1640 : 2
13,8
2,57
35'
Vanlig"
